Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 26 Jan 1895 (3),Burton Swifts FC (1871-1901) (9),6-1,?,Lincoln City FC (2)
?,(Sat) 10 Nov 1894 (45),Burton Swifts FC (1871-1901) (10),2-1,?,Manchester City FC (2)
?,(Sat) 20 Oct 1894 (42),Burton Swifts FC (1871-1901) (11),1-2,?,Manchester United FC (2)
?,(Sat) 5 Jan 1895 (0),Burton Swifts FC (1871-1901) (12),5-3,?,Newcastle United FC (2)
?,(Sat) 22 Dec 1894 (51),Burton Swifts FC (1871-1901) (13),2-2,?,Notts County FC (2)
?,(Sat) 29 Sep 1894 (39),Burton Swifts FC (1871-1901) (14),1-0,?,Port Vale FC (2)
?,(Sat) 30 Mar 1895 (12),Burton Swifts FC (1871-1901) (15),2-0,?,Rotherham Town FC (1899-1925) (2)
?,(Mon) 1 Oct 1894 (40),Burton Swifts FC (1871-1901) (16),1-2,?,Walsall FC (2)
?,(Sat) 20 Apr 1895 (15),Burton Wanderers FC (1871-1901) (3),2-1,?,Arsenal FC (17)
?,(Sat) 27 Oct 1894 (43),Burton Wanderers FC (1871-1901) (4),1-2,?,Burton Swifts FC (1871-1901) (17)
?,(Sat) 17 Nov 1894 (46),Burton Wanderers FC (1871-1901) (5),1-2,?,Bury FC (3)
?,(Sat) 19 Jan 1895 (2),Burton Wanderers FC (1871-1901) (6),4-0,?,Crewe Alexandra FC (3)
?,(Sat) 23 Mar 1895 (11),Burton Wanderers FC (1871-1901) (7),2-2,?,Darwen FC (1870-2009) (3)
?,(Sat) 13 Apr 1895 (14),Burton Wanderers FC (1871-1901) (8),0-0,?,Grimsby Town FC (3)
?,(Sat) 9 Feb 1895 (5),Burton Wanderers FC (1871-1901) (9),1-1,?,Leicester City FC (3)
?,(Sat) 23 Feb 1895 (7),Burton Wanderers FC (1871-1901) (10),4-1,?,Lincoln City FC (3)
?,(Wed) 26 Dec 1894 (52),Burton Wanderers FC (1871-1901) (11),8-0,?,Manchester City FC (3)
?,(Sat) 8 Sep 1894 (36),Burton Wanderers FC (1871-1901) (12),1-0,?,Manchester United FC (3)
?,(Mon) 15 Apr 1895 (15),Burton Wanderers FC (1871-1901) (13),9-0,?,Newcastle United FC (3)
?,(Sat) 8 Dec 1894 (49),Burton Wanderers FC (1871-1901) (14),1-0,?,Notts County FC (3)
?,(Sat) 9 Mar 1895 (9),Burton Wanderers FC (1871-1901) (15),4-0,?,Port Vale FC (3)
?,(Sat) 6 Oct 1894 (40),Burton Wanderers FC (1871-1901) (16),4-0,?,Rotherham Town FC (1899-1925) (3)
?,(Sat) 12 Jan 1895 (1),Burton Wanderers FC (1871-1901) (17),7-0,?,Walsall FC (3)
?,(Sat) 2 Mar 1895 (8),Bury FC (4),2-0,?,Arsenal FC (18)
?,(Sat) 1 Dec 1894 (48),Bury FC (5),2-0,?,Burton Swifts FC (1871-1901) (18)
?,(Sat) 22 Dec 1894 (51),Bury FC (6),4-0,?,Burton Wanderers FC (1871-1901) (18)
?,(Sat) 8 Sep 1894 (36),Bury FC (7),4-1,?,Crewe Alexandra FC (4)
?,(Sat) 29 Sep 1894 (39),Bury FC (8),1-0,?,Darwen FC (1870-2009) (4)
?,(Sat) 6 Oct 1894 (40),Bury FC (9),5-1,?,Grimsby Town FC (4)
?,(Tue) 25 Dec 1894 (52),Bury FC (10),4-1,?,Leicester City FC (4)
?,(Sat) 12 Jan 1895 (1),Bury FC (11),4-1,?,Lincoln City FC (4)
?,(Sat) 1 Sep 1894 (35),Bury FC (12),4-2,?,Manchester City FC (4)
?,(Mon) 15 Apr 1895 (15),Bury FC (13),2-1,?,Manchester United FC (4)
?,(Sat) 3 Nov 1894 (44),Bury FC (14),4-1,?,Newcastle United FC (4)
?,(Tue) 1 Jan 1895 (0),Bury FC (15),2-1,?,Notts County FC (4)
?,(Sat) 10 Nov 1894 (45),Bury FC (16),4-0,?,Port Vale FC (4)
?,(Tue) 18 Sep 1894 (38),Bury FC (17),2-1,?,Rotherham Town FC (1899-1925) (4)
?,(Tue) 2 Apr 1895 (13),Bury FC (18),4-1,?,Walsall FC (4)
?,(Sat) 23 Mar 1895 (11),Crewe Alexandra FC (5),0-0,?,Arsenal FC (19)
?,(Sat) 6 Oct 1894 (40),Crewe Alexandra FC (6),1-3,?,Burton Swifts FC (1871-1901) (19)
?,(Sat) 16 Mar 1895 (10),Crewe Alexandra FC (7),1-2,?,Burton Wanderers FC (1871-1901) (19)
?,(Sat) 20 Oct 1894 (42),Crewe Alexandra FC (8),1-5,?,Bury FC (19)
?,(Sat) 23 Feb 1895 (7),Crewe Alexandra FC (9),2-2,?,Darwen FC (1870-2009) (5)
?,(Sat) 9 Feb 1895 (5),Crewe Alexandra FC (10),2-1,?,Grimsby Town FC (5)
?,(Sat) 12 Jan 1895 (1),Crewe Alexandra FC (11),2-2,?,Leicester City FC (5)
?,(Sat) 27 Oct 1894 (43),Crewe Alexandra FC (12),1-4,?,Lincoln City FC (5)
?,(Mon) 31 Dec 1894 (53),Crewe Alexandra FC (13),2-3,?,Manchester City FC (5)
?,(Sat) 1 Dec 1894 (48),Crewe Alexandra FC (14),0-2,?,Manchester United FC (5)
?,(Sat) 9 Mar 1895 (9),Crewe Alexandra FC (15),2-1,?,Newcastle United FC (5)
?,(Wed) 16 Jan 1895 (2),Crewe Alexandra FC (16),0-3,?,Notts County FC (5)
?,(Sat) 5 Jan 1895 (0),Crewe Alexandra FC (17),2-2,?,Port Vale FC (5)
?,(Sat) 22 Sep 1894 (38),Crewe Alexandra FC (18),2-1,?,Rotherham Town FC (1899-1925) (5)
?,(Sat) 29 Sep 1894 (39),Crewe Alexandra FC (19),2-3,?,Walsall FC (5)
?,(Tue) 1 Jan 1895 (0),Darwen FC (1870-2009) (6),3-1,?,Arsenal FC (20)
?,(Sat) 20 Apr 1895 (15),Darwen FC (1870-2009) (7),5-0,?,Burton Swifts FC (1871-1901) (20)
?,(Sat) 22 Sep 1894 (38),Darwen FC (1870-2009) (8),2-0,?,Burton Wanderers FC (1871-1901) (20)
?,(Sat) 15 Dec 1894 (50),Darwen FC (1870-2009) (9),0-1,?,Bury FC (20)
?,(Sat) 16 Feb 1895 (6),Darwen FC (1870-2009) (10),5-0,?,Crewe Alexandra FC (20)
?,(Sat) 12 Jan 1895 (1),Darwen FC (1870-2009) (11),4-1,?,Grimsby Town FC (6)
?,(Tue) 15 Jan 1895 (2),Darwen FC (1870-2009) (12),8-2,?,Leicester City FC (6)
?,(Sat) 8 Sep 1894 (36),Darwen FC (1870-2009) (13),6-0,?,Lincoln City FC (6)
?,(Sat) 6 Apr 1895 (13),Darwen FC (1870-2009) (14),4-0,?,Manchester City FC (6)
?,(Sat) 6 Oct 1894 (40),Darwen FC (1870-2009) (15),1-1,?,Manchester United FC (6)
?,(Sat) 1 Sep 1894 (35),Darwen FC (1870-2009) (16),5-0,?,Newcastle United FC (6)
?,(Sat) 26 Jan 1895 (3),Darwen FC (1870-2009) (17),2-1,?,Notts County FC (6)
?,(Sat) 27 Oct 1894 (43),Darwen FC (1870-2009) (18),2-0,?,Port Vale FC (6)
?,(Sat) 9 Mar 1895 (9),Darwen FC (1870-2009) (19),4-3,?,Rotherham Town FC (1899-1925) (6)
?,(Sat) 1 Dec 1894 (48),Darwen FC (1870-2009) (20),2-0,?,Walsall FC (6)
?,(Wed) 26 Dec 1894 (52),Grimsby Town FC (7),4-2,?,Arsenal FC (21)
?,(Sat) 9 Mar 1895 (9),Grimsby Town FC (8),7-1,?,Burton Swifts FC (1871-1901) (21)
?,(Sat) 29 Sep 1894 (39),Grimsby Town FC (9),7-2,?,Burton Wanderers FC (1871-1901) (21)
?,(Sat) 5 Jan 1895 (0),Grimsby Town FC (10),3-2,?,Bury FC (21)
?,(Sat) 8 Dec 1894 (49),Grimsby Town FC (11),5-0,?,Crewe Alexandra FC (21)
?,(Sat) 30 Mar 1895 (12),Grimsby Town FC (12),2-1,?,Darwen FC (1870-2009) (21)
?,(Sat) 1 Sep 1894 (35),Grimsby Town FC (13),4-3,?,Leicester City FC (7)
?,(Sat) 10 Nov 1894 (45),Grimsby Town FC (14),3-0,?,Lincoln City FC (7)
?,(Sat) 20 Apr 1895 (15),Grimsby Town FC (15),2-1,?,Manchester City FC (7)
?,(Sat) 17 Nov 1894 (46),Grimsby Town FC (16),2-1,?,Manchester United FC (7)
?,(Sat) 15 Sep 1894 (37),Grimsby Town FC (17),3-0,?,Newcastle United FC (7)
?,(Tue) 5 Feb 1895 (5),Grimsby Town FC (18),0-1,?,Notts County FC (7)
?,(Sat) 26 Jan 1895 (3),Grimsby Town FC (19),4-1,?,Port Vale FC (7)
?,(Sat) 27 Oct 1894 (43),Grimsby Town FC (20),4-1,?,Rotherham Town FC (1899-1925) (7)
?,(Sat) 16 Mar 1895 (10),Grimsby Town FC (21),1-0,?,Walsall FC (7)
?,(Mon) 7 Jan 1895 (1),Leicester City FC (8),3-1,?,Arsenal FC (22)
?,(Sat) 17 Nov 1894 (46),Leicester City FC (9),2-2,?,Burton Swifts FC (1871-1901) (22)
?,(Sat) 15 Sep 1894 (37),Leicester City FC (10),1-2,?,Burton Wanderers FC (1871-1901) (22)
?,(Sat) 20 Apr 1895 (15),Leicester City FC (11),1-0,?,Bury FC (22)
?,(Mon) 18 Feb 1895 (7),Leicester City FC (12),4-0,?,Crewe Alexandra FC (22)
?,(Sat) 10 Nov 1894 (45),Leicester City FC (13),2-1,?,Darwen FC (1870-2009) (22)
?,(Mon) 15 Apr 1895 (15),Leicester City FC (14),1-0,?,Grimsby Town FC (22)
?,(Mon) 4 Mar 1895 (9),Leicester City FC (15),2-1,?,Lincoln City FC (8)
?,(Sat) 16 Mar 1895 (10),Leicester City FC (16),3-1,?,Manchester City FC (8)
?,(Sat) 22 Sep 1894 (38),Leicester City FC (17),2-3,?,Manchester United FC (8)
?,(Sat) 20 Oct 1894 (42),Leicester City FC (18),4-4,?,Newcastle United FC (8)
?,(Sat) 1 Dec 1894 (48),Leicester City FC (19),5-1,?,Notts County FC (8)
?,(Sat) 23 Mar 1895 (11),Leicester City FC (20),2-1,?,Port Vale FC (8)
?,(Sat) 8 Sep 1894 (36),Leicester City FC (21),4-2,?,Rotherham Town FC (1899-1925) (8)
?,(Sat) 5 Jan 1895 (0),Leicester City FC (22),9-1,?,Walsall FC (8)
?,(Sat) 1 Sep 1894 (35),Lincoln City FC (9),5-2,?,Arsenal FC (23)
?,(Sat) 22 Sep 1894 (38),Lincoln City FC (10),3-2,?,Burton Swifts FC (1871-1901) (23)
?,(Sat) 30 Mar 1895 (12),Lincoln City FC (11),0-2,?,Burton Wanderers FC (1871-1901) (23)
?,(Wed) 26 Dec 1894 (52),Lincoln City FC (12),1-3,?,Bury FC (23)
?,(Sat) 13 Apr 1895 (14),Lincoln City FC (13),5-2,?,Crewe Alexandra FC (23)
?,(Sat) 5 Jan 1895 (0),Lincoln City FC (14),0-2,?,Darwen FC (1870-2009) (23)
?,(Sat) 20 Oct 1894 (42),Lincoln City FC (15),1-5,?,Grimsby Town FC (23)
?,(Sat) 6 Apr 1895 (13),Lincoln City FC (16),1-2,?,Leicester City FC (23)
?,(Sat) 2 Mar 1895 (8),Lincoln City FC (17),0-2,?,Manchester City FC (9)
?,(Sat) 29 Dec 1894 (52),Lincoln City FC (18),3-0,?,Manchester United FC (9)
?,(Sat) 17 Nov 1894 (46),Lincoln City FC (19),3-1,?,Newcastle United FC (9)
?,(Fri) 12 Apr 1895 (14),Lincoln City FC (20),1-3,?,Notts County FC (9)
?,(Sat) 8 Dec 1894 (49),Lincoln City FC (21),6-1,?,Port Vale FC (9)
?,(Tue) 25 Dec 1894 (52),Lincoln City FC (22),2-0,?,Rotherham Town FC (1899-1925) (9)
?,(Sat) 16 Feb 1895 (6),Lincoln City FC (23),1-0,?,Walsall FC (9)
?,(Sat) 15 Dec 1894 (50),Manchester City FC (10),4-1,?,Arsenal FC (24)
?,(Sat) 13 Apr 1895 (14),Manchester City FC (11),4-1,?,Burton Swifts FC (1871-1901) (24)
?,(Mon) 3 Sep 1894 (36),Manchester City FC (12),1-1,?,Burton Wanderers FC (1871-1901) (24)
?,(Sat) 8 Dec 1894 (49),Manchester City FC (13),3-3,?,Bury FC (24)
?,(Fri) 12 Apr 1895 (14),Manchester City FC (14),4-1,?,Crewe Alexandra FC (24)
?,(Sat) 20 Oct 1894 (42),Manchester City FC (15),2-4,?,Darwen FC (1870-2009) (24)
?,(Sat) 22 Sep 1894 (38),Manchester City FC (16),2-5,?,Grimsby Town FC (24)
?,(Sat) 30 Mar 1895 (12),Manchester City FC (17),1-1,?,Leicester City FC (24)
?,(Sat) 23 Mar 1895 (11),Manchester City FC (18),11-3,?,Lincoln City FC (24)
?,(Sat) 3 Nov 1894 (44),Manchester City FC (19),2-5,?,Manchester United FC (10)
?,(Sat) 9 Feb 1895 (5),Manchester City FC (20),4-0,?,Newcastle United FC (10)
?,(Sat) 9 Mar 1895 (9),Manchester City FC (21),7-1,?,Notts County FC (10)
?,(Sat) 8 Sep 1894 (36),Manchester City FC (22),4-1,?,Port Vale FC (10)
?,(Tue) 1 Jan 1895 (0),Manchester City FC (23),1-0,?,Rotherham Town FC (1899-1925) (10)
?,(Sat) 6 Oct 1894 (40),Manchester City FC (24),6-1,?,Walsall FC (10)
?,(Sat) 13 Oct 1894 (41),Manchester United FC (11),3-3,?,Arsenal FC (25)
?,(Sat) 8 Dec 1894 (49),Manchester United FC (12),5-1,?,Burton Swifts FC (1871-1901) (25)
?,(Sat) 2 Mar 1895 (8),Manchester United FC (13),1-1,?,Burton Wanderers FC (1871-1901) (25)
?,(Fri) 12 Apr 1895 (14),Manchester United FC (14),2-2,?,Bury FC (25)
?,(Sat) 15 Sep 1894 (37),Manchester United FC (15),6-1,?,Crewe Alexandra FC (25)
?,(Sat) 24 Nov 1894 (47),Manchester United FC (16),1-1,?,Darwen FC (1870-2009) (25)
?,(Sat) 23 Mar 1895 (11),Manchester United FC (17),2-0,?,Grimsby Town FC (25)
?,(Sat) 27 Oct 1894 (43),Manchester United FC (18),2-2,?,Leicester City FC (25)
?,(Sat) 22 Dec 1894 (51),Manchester United FC (19),3-0,?,Lincoln City FC (25)
?,(Sat) 5 Jan 1895 (0),Manchester United FC (20),4-1,?,Manchester City FC (25)
?,(Sat) 6 Apr 1895 (13),Manchester United FC (21),5-1,?,Newcastle United FC (11)
?,(Sat) 20 Apr 1895 (15),Manchester United FC (22),3-3,?,Notts County FC (11)
?,(Tue) 1 Jan 1895 (0),Manchester United FC (23),3-0,?,Port Vale FC (11)
?,(Sat) 10 Nov 1894 (45),Manchester United FC (24),3-2,?,Rotherham Town FC (1899-1925) (11)
?,(Wed) 3 Apr 1895 (13),Manchester United FC (25),9-0,?,Walsall FC (11)
?,(Sat) 24 Nov 1894 (47),Newcastle United FC (12),2-4,?,Arsenal FC (26)
?,(Sat) 8 Sep 1894 (36),Newcastle United FC (13),6-3,?,Burton Swifts FC (1871-1901) (26)
?,(Sat) 10 Nov 1894 (45),Newcastle United FC (14),3-1,?,Burton Wanderers FC (1871-1901) (26)
?,(Sat) 16 Mar 1895 (10),Newcastle United FC (15),1-0,?,Bury FC (26)
?,(Tue) 25 Dec 1894 (52),Newcastle United FC (16),6-0,?,Crewe Alexandra FC (26)
?,(Sat) 13 Oct 1894 (41),Newcastle United FC (17),3-2,?,Darwen FC (1870-2009) (26)
?,(Sat) 1 Dec 1894 (48),Newcastle United FC (18),1-4,?,Grimsby Town FC (26)
?,(Sat) 29 Sep 1894 (39),Newcastle United FC (19),2-0,?,Leicester City FC (26)
?,(Tue) 1 Jan 1895 (0),Newcastle United FC (20),4-2,?,Lincoln City FC (26)
?,(Sat) 27 Oct 1894 (43),Newcastle United FC (21),5-4,?,Manchester City FC (26)
?,(Sat) 13 Apr 1895 (14),Newcastle United FC (22),3-0,?,Manchester United FC (26)
?,(Sat) 22 Sep 1894 (38),Newcastle United FC (23),2-2,?,Notts County FC (12)
?,(Fri) 12 Apr 1895 (14),Newcastle United FC (24),1-2,?,Port Vale FC (12)
?,(Sat) 15 Dec 1894 (50),Newcastle United FC (25),5-2,?,Rotherham Town FC (1899-1925) (12)
?,(Sat) 22 Dec 1894 (51),Newcastle United FC (26),7-2,?,Walsall FC (12)
?,(Sat) 27 Oct 1894 (43),Notts County FC (13),2-2,?,Arsenal FC (27)
?,(Sat) 12 Jan 1895 (1),Notts County FC (14),5-1,?,Burton Swifts FC (1871-1901) (27)
?,(Sat) 5 Jan 1895 (0),Notts County FC (15),2-0,?,Burton Wanderers FC (1871-1901) (27)
?,(Sat) 24 Nov 1894 (47),Notts County FC (16),2-1,?,Bury FC (27)
?,(Sat) 10 Nov 1894 (45),Notts County FC (17),5-1,?,Crewe Alexandra FC (27)
?,(Sat) 15 Sep 1894 (37),Notts County FC (18),2-1,?,Darwen FC (1870-2009) (27)
?,(Thu) 4 Oct 1894 (40),Notts County FC (19),3-2,?,Grimsby Town FC (27)
?,(Sat) 6 Oct 1894 (40),Notts County FC (20),3-0,?,Leicester City FC (27)
?,(Sat) 29 Sep 1894 (39),Notts County FC (21),3-0,?,Lincoln City FC (27)
?,(Sat) 13 Oct 1894 (41),Notts County FC (22),1-3,?,Manchester City FC (27)
?,(Sat) 15 Dec 1894 (50),Notts County FC (23),1-1,?,Manchester United FC (27)
?,(Sat) 23 Mar 1895 (11),Notts County FC (24),2-1,?,Newcastle United FC (27)
?,(Tue) 26 Feb 1895 (8),Notts County FC (25),10-0,?,Port Vale FC (13)
?,(Sat) 16 Mar 1895 (10),Notts County FC (26),4-2,?,Rotherham Town FC (1899-1925) (13)
?,(Tue) 25 Dec 1894 (52),Notts County FC (27),5-0,?,Walsall FC (13)
?,(Sat) 19 Jan 1895 (2),Port Vale FC (14),0-1,?,Arsenal FC (28)
?,(Mon) 4 Mar 1895 (9),Port Vale FC (15),2-0,?,Burton Swifts FC (1871-1901) (28)
?,(Sat) 20 Oct 1894 (42),Port Vale FC (16),1-0,?,Burton Wanderers FC (1871-1901) (28)
?,(Sat) 15 Sep 1894 (37),Port Vale FC (17),1-2,?,Bury FC (28)
?,(Sat) 20 Apr 1895 (15),Port Vale FC (18),4-0,?,Crewe Alexandra FC (28)
?,(Sat) 17 Nov 1894 (46),Port Vale FC (19),0-3,?,Darwen FC (1870-2009) (28)
?,(Sat) 6 Apr 1895 (13),Port Vale FC (20),5-0,?,Grimsby Town FC (28)
?,(Sat) 23 Feb 1895 (7),Port Vale FC (21),1-1,?,Leicester City FC (28)
?,(Sat) 16 Mar 1895 (10),Port Vale FC (22),7-1,?,Lincoln City FC (28)
?,(Sat) 2 Feb 1895 (4),Port Vale FC (23),1-2,?,Manchester City FC (28)
?,(Mon) 24 Dec 1894 (52),Port Vale FC (24),2-5,?,Manchester United FC (28)
?,(Sat) 6 Oct 1894 (40),Port Vale FC (25),4-4,?,Newcastle United FC (28)
?,(Mon) 17 Sep 1894 (38),Port Vale FC (26),0-3,?,Notts County FC (28)
?,(Sat) 16 Feb 1895 (6),Port Vale FC (27),1-1,?,Rotherham Town FC (1899-1925) (14)
?,(Sat) 1 Sep 1894 (35),Port Vale FC (28),1-0,?,Walsall FC (14)
?,(Sat) 20 Oct 1894 (42),Rotherham Town FC (1899-1925) (15),1-2,?,Arsenal FC (29)
?,(Sat) 29 Dec 1894 (52),Rotherham Town FC (1899-1925) (16),4-1,?,Burton Swifts FC (1871-1901) (29)
?,(Sat) 1 Sep 1894 (35),Rotherham Town FC (1899-1925) (17),1-3,?,Burton Wanderers FC (1871-1901) (29)
?,(Tue) 6 Nov 1894 (45),Rotherham Town FC (1899-1925) (18),2-3,?,Bury FC (29)
?,(Mon) 15 Apr 1895 (15),Rotherham Town FC (1899-1925) (19),2-0,?,Crewe Alexandra FC (29)
?,(Sat) 13 Apr 1895 (14),Rotherham Town FC (1899-1925) (20),4-1,?,Darwen FC (1870-2009) (29)
?,(Mon) 7 Jan 1895 (1),Rotherham Town FC (1899-1925) (21),3-2,?,Grimsby Town FC (29)
?,(Sat) 26 Jan 1895 (3),Rotherham Town FC (1899-1925) (22),0-1,?,Leicester City FC (29)
?,(Sat) 15 Sep 1894 (37),Rotherham Town FC (1899-1925) (23),5-2,?,Lincoln City FC (29)
?,(Mon) 1 Oct 1894 (40),Rotherham Town FC (1899-1925) (24),3-2,?,Manchester City FC (29)
?,(Sat) 12 Jan 1895 (1),Rotherham Town FC (1899-1925) (25),2-1,?,Manchester United FC (29)
?,(Wed) 26 Dec 1894 (52),Rotherham Town FC (1899-1925) (26),1-0,?,Newcastle United FC (29)
?,(Mon) 5 Nov 1894 (45),Rotherham Town FC (1899-1925) (27),1-2,?,Notts County FC (29)
?,(Sat) 2 Mar 1895 (8),Rotherham Town FC (1899-1925) (28),2-1,?,Port Vale FC (29)
?,(Sat) 17 Nov 1894 (46),Rotherham Town FC (1899-1925) (29),6-1,?,Walsall FC (15)
?,(Sat) 10 Nov 1894 (45),Walsall FC (16),4-1,?,Arsenal FC (30)
?,(Sat) 23 Mar 1895 (11),Walsall FC (17),4-1,?,Burton Swifts FC (1871-1901) (30)
?,(Tue) 16 Apr 1895 (15),Walsall FC (18),3-1,?,Burton Wanderers FC (1871-1901) (30)
?,(Sat) 27 Oct 1894 (43),Walsall FC (19),0-3,?,Bury FC (30)
?,(Sat) 26 Jan 1895 (3),Walsall FC (20),4-0,?,Crewe Alexandra FC (30)
?,(Mon) 15 Apr 1895 (15),Walsall FC (21),5-1,?,Darwen FC (1870-2009) (30)
?,(Sat) 8 Sep 1894 (36),Walsall FC (22),4-3,?,Grimsby Town FC (30)
?,(Sat) 8 Dec 1894 (49),Walsall FC (23),1-3,?,Leicester City FC (30)
?,(Sat) 20 Apr 1895 (15),Walsall FC (24),1-2,?,Lincoln City FC (30)
?,(Sat) 15 Sep 1894 (37),Walsall FC (25),1-2,?,Manchester City FC (30)
?,(Wed) 26 Dec 1894 (52),Walsall FC (26),1-2,?,Manchester United FC (30)
?,(Sat) 29 Dec 1894 (52),Walsall FC (27),2-3,?,Newcastle United FC (30)
?,(Mon) 25 Mar 1895 (12),Walsall FC (28),2-1,?,Notts County FC (30)
?,(Sat) 22 Sep 1894 (38),Walsall FC (29),2-0,?,Port Vale FC (30)
?,(Mon) 24 Sep 1894 (39),Walsall FC (30),1-2,?,Rotherham Town FC (1899-1925) (30)
